cas_number,alias_name,normalized_alias,source_type,source_ref
79538-32-2,二・三・五・六―テトラフルオロ―四―メチルベンジル＝（Ｚ）―（一ＲＳ・三ＲＳ）―三―（二―クロロ―三・三・三―トリフルオロ―一―プロペニル）―二・二―ジメチルシクロプロパンカルボキシラート,二・三・五・六テトラフルオロ四メチルベンジル=三二・二ジメチルシクロプロパンカルボキシラト,law_entry_raw_name,340CO0000000002:Article 1
79538-32-2,二・三・五・六―テトラフルオロ―四―メチルベンジル＝（Ｚ）―三―（二―クロロ―三・三・三―トリフルオロ―一―プロペニル）―二・二―ジメチルシクロプロパンカルボキシラート,二・三・五・六テトラフルオロ四メチルベンジル=三二・二ジメチルシクロプロパンカルボキシラト,law_entry_raw_name,412CO0000000138:別表第一
79538-32-2,二・三・五・六―テトラフルオロ―四―メチルベンジル＝（Ｚ）―（一ＲＳ・三ＲＳ）―三―（二―クロロ―三・三・三―トリフルオロ―一―プロペニル）―二・二―ジメチルシクロプロパンカルボキシラート一・五％以下,二・三・五・六テトラフルオロ四メチルベンジル=三二・二ジメチルシクロプロパンカルボキシラト一・五%以下,law_entry_raw_name,340CO0000000002:Article 2
79622-59-6,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-alpha,alpha,alpha-trifluoro-2,6-dinitro-p-toluidine; Fluazinam","3chloronalpha,alpha,alphatrifluoro2,6dinitroptoluidine;fluazinam",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
79622-59-6,３－クロロ－Ｎ－（３－クロロ－５－トリフルオロメチル－２－ピリジル）－α，α，α－トリフルオロ－２，６－ジニトロ－ｐ－トルイジン,"3クロロnα,α,αトリフルオロ2,6ジニトロpトルイジン",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
79622-59-6,：フルアジナム,:フルアジナム,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
79622-59-6,フルアジナム,フルアジナム,law_entry_raw_name,412CO0000000138:別表第一
79622-59-6,フルアジナム,フルアジナム,law_mapping_alias,412CO0000000138:別表第一
79622-59-6,三―クロロ―Ｎ―（三―クロロ―五―トリフルオロメチル―二―ピリジル）―アルファ・アルファ・アルファ―トリフルオロ―二・六―ジニトロ―パラ―トルイジン,三クロロnアルファ・アルファ・アルファトリフルオロ二・六ジニトロパラトルイジン,law_entry_raw_name,412CO0000000138:別表第一
799247-52-2,Methyl [2-chloro-5-((E)-1-{[(6-methyl-2-pyridyl)methoxy]imino}ethyl)benzyl]carbamate; Pyribencarb,methyl[2chloro51{[methoxy]imino}ethyl)benzyl]carbamate;pyribencarb,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
799247-52-2,（Ｅ）―Ｎ―［二―クロロ―五―［一―（六―メチルピリジン―二―イルメトキシイミノ）エチル］ベンジル］カルバミン酸メチル,n[二クロロ五[一エチル]ベンジル]カルバミン酸メチル,law_entry_raw_name,412CO0000000138:別表第一
799247-52-2,ピリベンカルブ,ピリベンカルブ,law_entry_raw_name,412CO0000000138:別表第一
799247-52-2,ピリベンカルブ,ピリベンカルブ,law_mapping_alias,412CO0000000138:別表第一
799247-52-2,メチル＝［２－クロロ－５－（（Ｅ）－１－｛［（６－メチル－２－ピリジル）メトキシ］イミノ｝エチル）ベンジル］カルバマート (別名：ピリベンカルブ),メチル=[2クロロ51{[メトキシ]イミノ}エチル)ベンジル]カルバマト,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
80-05-7,Bisphenol A,bisphenola,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
80-05-7,ビスフェノールＡ,ビスフェノルa,law_entry_raw_name,412CO0000000138:別表第一
80-05-7,ビスフェノールＡ,ビスフェノルa,law_mapping_alias,412CO0000000138:別表第一
80-05-7,ビスフェノールA,ビスフェノルa,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
80-05-7,四・四′―イソプロピリデンジフェノール,四・四′イソプロピリデンジフェノル,law_entry_raw_name,412CO0000000138:別表第一
80-43-3,2-Phenyl-2-[(2-phenylpropan-2-yl)peroxy]propane,2phenyl2[peroxy]propane,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
80-43-3,ビス（一―メチル―一―フェニルエチル）＝ペルオキシド,ビス=ペルオキシド,law_entry_raw_name,412CO0000000138:別表第二
80-43-3,ビス（一―メチル―一―フェニルエチル）＝ペルオキシド,ビス=ペルオキシド,law_mapping_exact_name,412CO0000000138:別表第二
80-43-3,ビス（1-メチル-1-フェニルエチル）=ペルオキシド,ビス=ペルオキシド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
80-62-6,Methyl methacrylate,methylmethacrylate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
80-62-6,メタクリル酸メチル,メタクリル酸メチル,law_entry_raw_name,412CO0000000138:別表第一
80-62-6,メタクリル酸メチル,メタクリル酸メチル,law_mapping_exact_name,412CO0000000138:別表第一
80-62-6,メタクリル酸メチル,メタクリル酸メチル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8001-35-2,トキサフェン,トキサフェン,law_entry_raw_name,349CO0000000202:Article 1
8001-35-2,トキサフェン,トキサフェン,law_mapping_alias,349CO0000000202:Article 1
8001-35-2,ポリクロロ―二・二―ジメチル―三―メチリデンビシクロ［二・二・一］ヘプタン,ポリクロロ二・二ジメチル三メチリデンビシクロ[二・二・一]ヘプタン,law_entry_raw_name,349CO0000000202:Article 1
8006-61-9,Gasoline,gasoline,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8006-61-9,Gasoline,gasoline,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8006-61-9,ガソリン,ガソリン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8006-61-9,ガソリン,ガソリン,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8006-64-2,Turpentine Oil,turpentineoil,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8006-64-2,Turpentine Oil,turpentineoil,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8006-64-2,テレビン油,テレビン油,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8006-64-2,テレビン油,テレビン油,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
80060-09-9,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea; Diafenthiuron",1tertbutyl3thiourea;diafenthiuron,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
80060-09-9,"1-tert-ブチル-3-（2,6-ジイソプロピル-4-フェノキシフェニル）チオ尿素",1tertブチル3チオ尿素,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
80060-09-9,ジアフェンチウロン,ジアフェンチウロン,law_entry_raw_name,412CO0000000138:別表第一
80060-09-9,ジアフェンチウロン,ジアフェンチウロン,law_mapping_alias,412CO0000000138:別表第一
80060-09-9,ジアフエンチウロン,ジアフエンチウロン,law_entry_raw_name,340CO0000000002:Article 2
80060-09-9,ジアフエンチウロン,ジアフエンチウロン,law_mapping_alias,340CO0000000002:Article 2
80060-09-9,一―ｔ―ブチル―三―（二・六―ジイソプロピル―四―フエノキシフエニル）チオウレア,一tブチル三チオウレア,law_entry_raw_name,340CO0000000002:Article 2
80060-09-9,一―ターシャリ―ブチル―三―（二・六―ジイソプロピル―四―フェノキシフェニル）チオ尿素,一タシャリブチル三チオ尿素,law_entry_raw_name,412CO0000000138:別表第一
8018-01-7,"Complex compounds of manganese N,N'-ethylenebis(dithiocarbamate) and zinc N,N'-ethylenebis(dithiocarbamate)","complexcompoundsofmanganesen,n'ethylenebisandzincn,n'ethylenebis",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8018-01-7,"N,N'-エチレンビス（ジチオカルバミン酸）マンガンとN,N'-エチレンビス（ジチオカルバミン酸）亜鉛の錯化合物","n,n'エチレンビスマンガンとn,n'エチレンビス亜鉛の錯化合物",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8018-01-7,Ｎ・Ｎ′―エチレンビス（ジチオカルバミン酸）マンガンとＮ・Ｎ′―エチレンビス（ジチオカルバミン酸）亜鉛の錯化合物,n・n′エチレンビスマンガンとn・n′エチレンビス亜鉛の錯化合物,law_entry_raw_name,412CO0000000138:別表第一
8018-01-7,マンコゼブ,マンコゼブ,law_entry_raw_name,412CO0000000138:別表第一
8018-01-7,マンコゼブ,マンコゼブ,law_mapping_alias,412CO0000000138:別表第一
8018-01-7,マンゼブ,マンゼブ,law_entry_raw_name,412CO0000000138:別表第一
8022-00-2,ジメチルエチルメルカプトエチルチオホスフエイト,ジメチルエチルメルカプトエチルチオホスフエイト,law_entry_raw_name,340CO0000000002:Article 1
8022-00-2,ジメチルエチルメルカプトエチルチオホスフエイト,ジメチルエチルメルカプトエチルチオホスフエイト,law_entry_raw_name,340CO0000000002:Article 3
8022-00-2,ジメチルエチルメルカプトエチルチオホスフエイト,ジメチルエチルメルカプトエチルチオホスフエイト,law_mapping_exact_name,340CO0000000002:Article 1
8022-00-2,ジメチルエチルメルカプトエチルチオホスフエイト,ジメチルエチルメルカプトエチルチオホスフエイト,law_mapping_exact_name,340CO0000000002:Article 3
8022-00-2,メチルジメトン,メチルジメトン,law_entry_raw_name,340CO0000000002:Article 1
8022-00-2,メチルジメトン,メチルジメトン,law_mapping_exact_name,340CO0000000002:Article 1
8030-30-6,Ligroin,ligroin,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8030-30-6,Ligroin,ligroin,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,Low boiling point naphtha,lowboilingpointnaphtha,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8030-30-6,Low boiling point naphtha,lowboilingpointnaphtha,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,Petroleum ether,petroleumether,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8030-30-6,Petroleum ether,petroleumether,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,ナフサ,ナフサ,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,リグロイン,リグロイン,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,石油エーテル,石油エテル,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,石油ベンジン,石油ベンジン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8030-30-6,石油ベンジン,石油ベンジン,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8030-30-6,石油ベンジン,石油ベンジン,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8032-32-4,"Petroleum ether, Ligroin","petroleumether,ligroin",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
8032-32-4,"Petroleum ether, Ligroin","petroleumether,ligroin",ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8032-32-4,リグロイン,リグロイン,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8032-32-4,石油エーテル,石油エテル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
8032-32-4,石油エーテル,石油エテル,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
8063-06-7,クラーレ,クラレ,law_entry_raw_name,340CO0000000002:Article 1
8063-06-7,クラーレ,クラレ,law_mapping_exact_name,340CO0000000002:Article 1
80844-07-1,2-(4-Ethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether (Ethofenprox),22methylpropyl3phenoxybenzylether,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
80844-07-1,2-(4-エトキシフェニル) -2-メチルプロピル=3-フェノキシベンジルエーテル (別名：エトフェンプロックス),22メチルプロピル=3フェノキシベンジルエテル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
80844-07-1,エトフェンプロックス,エトフェンプロックス,law_entry_raw_name,412CO0000000138:別表第一
80844-07-1,エトフェンプロックス,エトフェンプロックス,law_mapping_alias,412CO0000000138:別表第一
80844-07-1,二―（四―エトキシフェニル）―二―メチルプロピル＝三―フェノキシベンジルエーテル,二二メチルプロピル=三フェノキシベンジルエテル,law_entry_raw_name,412CO0000000138:別表第一
81103-11-9,Clarithromycin,clarithromycin,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
81103-11-9,クラリスロマイシン,クラリスロマイシン,law_entry_raw_name,412CO0000000138:別表第一
81103-11-9,クラリスロマイシン,クラリスロマイシン,law_mapping_alias,412CO0000000138:別表第一
81103-11-9,クラリスロマイシン,クラリスロマイシン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
81103-11-9,（三Ｒ・四Ｓ・五Ｓ・六Ｒ・七Ｒ・九Ｒ・一一Ｒ・一二Ｒ・一三Ｓ・一四Ｒ）―四―［（二・六―ジデオキシ―三―Ｃ―メチル―三―Ｏ―メチル―アルファ―Ｌ―リボ―ヘキソピラノシル）オキシ］―一四―エチル―一二・一三―ジヒドロキシ―七―メトキシ―三・五・七・九・一一・一三―ヘキサメチル―六―［［三・四・六―トリデオキシ―三―（ジメチルアミノ）―ベータ―Ｄ―キシロ―ヘキソピラノシル］オキシ］オキサシクロテトラデカン―二・一〇―ジオン,四[オキシ]一四エチル一二・一三ジヒドロキシ七メトキシ三・五・七・九・一一・一三ヘキサメチル六[[三・四・六トリデオキシ三ベタdキシロヘキソピラノシル]オキシ]オキサシクロテトラデカン二・一〇ジオン,law_entry_raw_name,412CO0000000138:別表第一
821-10-3,ジクロルブチン,ジクロルブチン,law_entry_raw_name,340CO0000000002:Article 2
821-10-3,ジクロルブチン,ジクロルブチン,law_mapping_exact_name,340CO0000000002:Article 2
822-06-0,"Hexamethylene diisocyanate (Hexane, 1,6-diisocyanato-)",hexamethylenediisocyanate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
822-06-0,ヘキサメチレン＝ジイソシアネート,ヘキサメチレン=ジイソシアネト,law_entry_raw_name,412CO0000000138:別表第一
822-06-0,ヘキサメチレン＝ジイソシアネート,ヘキサメチレン=ジイソシアネト,law_mapping_exact_name,412CO0000000138:別表第一
822-06-0,"ヘキサメチレン=ジイソシアネート (別名：ヘキサン-1,6-ジイソシアネート)",ヘキサメチレン=ジイソシアネト,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
82560-54-1,Benfuracarb,benfuracarb,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
82560-54-1,ベンフラカルブ,ベンフラカルブ,law_entry_raw_name,340CO0000000002:Article 2
82560-54-1,ベンフラカルブ,ベンフラカルブ,law_entry_raw_name,412CO0000000138:別表第一
82560-54-1,ベンフラカルブ,ベンフラカルブ,law_mapping_alias,340CO0000000002:Article 2
82560-54-1,ベンフラカルブ,ベンフラカルブ,law_mapping_alias,412CO0000000138:別表第一
82560-54-1,ベンフラカルブ,ベンフラカルブ,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
82560-54-1,二・二―ジメチル―二・三―ジヒドロ―一―ベンゾフラン―七―イル＝Ｎ―［Ｎ―（二―エトキシカルボニルエチル）―Ｎ―イソプロピルスルフェナモイル］―Ｎ―メチルカルバマート,二・二ジメチル二・三ジヒドロ一ベンゾフラン七イル=n[nnイソプロピルスルフェナモイル]nメチルカルバマト,law_entry_raw_name,412CO0000000138:別表第一
82560-54-1,二・二―ジメチル―二・三―ジヒドロ―一―ベンゾフラン―七―イル＝Ｎ―〔Ｎ―（二―エトキシカルボニルエチル）―Ｎ―イソプロピルスルフエナモイル〕―Ｎ―メチルカルバマート,二・二ジメチル二・三ジヒドロ一ベンゾフラン七イル=n〔nnイソプロピルスルフエナモイル〕nメチルカルバマト,law_entry_raw_name,340CO0000000002:Article 2
